transaction_id,transaction_date,branch_name,product_category,product_name,quantity,price,total_amount,payment_method,customer_age,customer_gender,loyalty_member,satisfaction_score,is_weekend,transaction_year,transaction_month,transaction_day,transaction_hour,day_of_week
TXN-11549,2024-05-17 17:27:37,Downtown,Tea & Beverages,Earl Grey,1,3.25,3.25,Credit Card,65.0,Non-Binary,0,4.0,0,2024,5,17,17,Friday
TXN-11550,2024-05-17 20:20:49,University Campus,Tea & Beverages,Matcha Latte,1,5.0,5.0,Credit Card,44.0,Female,0,4.0,0,2024,5,17,20,Friday
TXN-11551,2024-05-17 20:45:13,Financial District,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Mobile Pay,62.0,Female,1,4.0,0,2024,5,17,20,Friday
TXN-11552,2024-05-17 22:50:17,University Campus,Hot Coffee,Cappuccino,1,4.5,4.5,Mobile Pay,52.0,Female,0,2.0,0,2024,5,17,22,Friday
TXN-11553,2024-05-17 23:59:18,University Campus,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Credit Card,32.0,Male,0,3.0,0,2024,5,17,23,Friday
TXN-11554,2024-05-18 02:29:23,Financial District,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Mobile Pay,45.0,Male,1,4.0,1,2024,5,18,2,Saturday
TXN-11555,2024-05-18 07:49:05,Airport Terminal,Cold Coffee,Cold Brew,1,4.8,4.8,Credit Card,52.0,Female,0,4.0,1,2024,5,18,7,Saturday
TXN-11556,2024-05-18 08:05:14,Financial District,Cold Coffee,Iced Latte,2,5.0,10.0,Cash,24.0,Male,1,4.0,1,2024,5,18,8,Saturday
TXN-11557,2024-05-18 12:51:41,Airport Terminal,Tea & Beverages,Earl Grey,1,3.25,3.25,Credit Card,67.0,Male,0,4.0,1,2024,5,18,12,Saturday
TXN-11558,2024-05-18 13:11:17,Downtown,Cold Coffee,Iced Latte,2,5.0,10.0,Mobile Pay,63.0,Female,1,2.0,1,2024,5,18,13,Saturday
TXN-11559,2024-05-18 16:59:58,Suburban Mall,Cold Coffee,Iced Latte,1,5.0,5.0,Cash,67.0,Male,0,2.0,1,2024,5,18,16,Saturday
TXN-11560,2024-05-18 18:15:41,Financial District,Sandwiches & Wraps,Turkey & Cheese Sandwich,1,7.5,7.5,Mobile Pay,68.0,Non-Binary,0,2.0,1,2024,5,18,18,Saturday
TXN-11561,2024-05-19 00:08:37,Financial District,Cold Coffee,Frappuccino,1,5.5,5.5,Credit Card,63.0,Female,0,4.0,1,2024,5,19,0,Sunday
TXN-11562,2024-05-19 08:48:20,Suburban Mall,Hot Coffee,Cappuccino,1,4.5,4.5,Credit Card,37.0,Female,1,1.0,1,2024,5,19,8,Sunday
TXN-11563,2024-05-19 12:14:28,Suburban Mall,Tea & Beverages,Green Tea,1,3.25,3.25,Mobile Pay,49.0,Female,0,4.0,1,2024,5,19,12,Sunday
TXN-11564,2024-05-19 17:55:48,Downtown,Bakery & Pastry,Almond Croissant,1,4.25,4.25,Credit Card,55.0,Female,0,4.0,1,2024,5,19,17,Sunday
TXN-11565,2024-05-20 02:44:38,Downtown,Cold Coffee,Iced Latte,2,5.0,10.0,Mobile Pay,57.0,Female,1,4.0,0,2024,5,20,2,Monday
TXN-11566,2024-05-20 03:51:57,Suburban Mall,Cold Coffee,Iced Americano,1,3.75,3.75,Mobile Pay,49.0,Male,0,5.0,0,2024,5,20,3,Monday
TXN-11567,2024-05-20 09:04:15,Suburban Mall,Cold Coffee,Iced Americano,1,3.75,3.75,Mobile Pay,43.0,Male,0,4.0,0,2024,5,20,9,Monday
TXN-11568,2024-05-20 11:26:51,Airport Terminal,Hot Coffee,Americano,2,3.5,7.0,Credit Card,56.0,Female,0,3.0,0,2024,5,20,11,Monday
TXN-11569,2024-05-20 11:46:31,University Campus,Bakery & Pastry,Chocolate Muffin,2,3.8,7.6,Mobile Pay,37.0,Male,1,4.0,0,2024,5,20,11,Monday
TXN-11570,2024-05-20 19:00:11,Airport Terminal,Hot Coffee,Caffè Latte,1,4.75,4.75,Mobile Pay,35.0,Male,1,1.0,0,2024,5,20,19,Monday
TXN-11571,2024-05-21 02:16:58,Suburban Mall,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Mobile Pay,67.0,Male,1,3.0,0,2024,5,21,2,Tuesday
TXN-11572,2024-05-21 02:23:57,Downtown,Hot Coffee,Espresso,2,3.0,6.0,Credit Card,32.0,Female,0,5.0,0,2024,5,21,2,Tuesday
TXN-11573,2024-05-21 03:31:51,Downtown,Bakery & Pastry,Almond Croissant,1,4.25,4.25,Credit Card,69.0,Male,1,3.0,0,2024,5,21,3,Tuesday
TXN-11574,2024-05-21 03:33:46,University Campus,Cold Coffee,Frappuccino,1,5.5,5.5,Credit Card,39.0,Male,0,5.0,0,2024,5,21,3,Tuesday
TXN-11575,2024-05-21 10:09:43,Suburban Mall,Cold Coffee,Iced Latte,1,5.0,5.0,Credit Card,68.0,Male,1,3.0,0,2024,5,21,10,Tuesday
TXN-11576,2024-05-21 10:37:53,Downtown,Merchandise,Coffee Beans 250g,2,5.0,10.0,Mobile Pay,39.0,Female,1,5.0,0,2024,5,21,10,Tuesday
TXN-11577,2024-05-21 12:04:15,Financial District,Hot Coffee,Cappuccino,1,4.5,4.5,Cash,38.0,Female,0,5.0,0,2024,5,21,12,Tuesday
TXN-11578,2024-05-21 15:15:01,Airport Terminal,Hot Coffee,Americano,4,3.5,14.0,Credit Card,19.0,Male,0,4.0,0,2024,5,21,15,Tuesday
TXN-11579,2024-05-21 16:00:32,Financial District,Cold Coffee,Iced Americano,1,3.75,3.75,Mobile Pay,57.0,Female,1,4.0,0,2024,5,21,16,Tuesday
TXN-11580,2024-05-21 16:47:49,Financial District,Tea & Beverages,Matcha Latte,2,5.0,10.0,Credit Card,60.0,Male,0,4.0,0,2024,5,21,16,Tuesday
TXN-11581,2024-05-21 16:50:26,Financial District,Tea & Beverages,Green Tea,1,3.25,3.25,Credit Card,35.0,Male,0,5.0,0,2024,5,21,16,Tuesday
TXN-11582,2024-05-21 18:19:12,Downtown,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,40.0,Female,0,4.0,0,2024,5,21,18,Tuesday
TXN-11583,2024-05-21 19:43:50,Financial District,Tea & Beverages,Green Tea,2,3.25,6.5,Credit Card,30.0,Male,0,2.0,0,2024,5,21,19,Tuesday
TXN-11584,2024-05-21 22:00:06,Financial District,Hot Coffee,Americano,1,3.5,3.5,Cash,58.0,Female,0,4.0,0,2024,5,21,22,Tuesday
TXN-11585,2024-05-21 22:54:42,Downtown,Tea & Beverages,Green Tea,1,3.25,3.25,Credit Card,26.0,Female,1,3.0,0,2024,5,21,22,Tuesday
TXN-11586,2024-05-21 23:44:43,University Campus,Tea & Beverages,Chai Latte,1,4.5,4.5,Mobile Pay,66.0,Male,0,5.0,0,2024,5,21,23,Tuesday
TXN-11587,2024-05-22 02:07:45,Financial District,Tea & Beverages,Matcha Latte,1,5.0,5.0,Credit Card,24.0,Male,0,4.0,0,2024,5,22,2,Wednesday
TXN-11588,2024-05-22 04:23:50,University Campus,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Cash,58.0,Female,0,2.0,0,2024,5,22,4,Wednesday
TXN-11589,2024-05-22 04:50:19,University Campus,Bakery & Pastry,Butter Croissant,1,3.5,3.5,Credit Card,18.0,Male,1,4.0,0,2024,5,22,4,Wednesday
TXN-11590,2024-05-22 13:18:11,Downtown,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Credit Card,19.0,Female,0,2.0,0,2024,5,22,13,Wednesday
TXN-11591,2024-05-22 17:32:22,Suburban Mall,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Credit Card,21.0,Female,0,5.0,0,2024,5,22,17,Wednesday
TXN-11592,2024-05-22 19:47:04,Financial District,Tea & Beverages,Earl Grey,1,3.25,3.25,Credit Card,31.0,Female,1,5.0,0,2024,5,22,19,Wednesday
TXN-11593,2024-05-22 20:54:56,University Campus,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Credit Card,49.0,Female,1,3.0,0,2024,5,22,20,Wednesday
TXN-11594,2024-05-22 21:13:30,Downtown,Cold Coffee,Frappuccino,2,5.5,11.0,Cash,53.0,Non-Binary,0,4.0,0,2024,5,22,21,Wednesday
TXN-11595,2024-05-22 21:14:47,Suburban Mall,Hot Coffee,Espresso,1,3.0,3.0,Mobile Pay,19.0,Male,1,5.0,0,2024,5,22,21,Wednesday
TXN-11596,2024-05-23 00:27:10,Suburban Mall,Hot Coffee,Cappuccino,1,4.5,4.5,Mobile Pay,57.0,Male,0,3.0,0,2024,5,23,0,Thursday
TXN-11597,2024-05-23 03:16:48,Downtown,Sandwiches & Wraps,Turkey & Cheese Sandwich,3,7.5,22.5,Mobile Pay,67.0,Male,1,4.0,0,2024,5,23,3,Thursday
TXN-11598,2024-05-23 06:23:46,Downtown,Cold Coffee,Cold Brew,1,4.8,4.8,Credit Card,68.0,Female,1,4.0,0,2024,5,23,6,Thursday
TXN-11599,2024-05-23 10:00:48,Suburban Mall,Bakery & Pastry,Blueberry Scone,2,3.75,7.5,Credit Card,31.0,Female,1,2.0,0,2024,5,23,10,Thursday
TXN-11600,2024-05-23 10:14:52,Suburban Mall,Hot Coffee,Caffè Latte,2,4.75,9.5,Gift Card,37.0,Male,1,2.0,0,2024,5,23,10,Thursday
TXN-11601,2024-05-23 15:57:54,Financial District,Hot Coffee,Caramel Macchiato,2,5.25,10.5,Mobile Pay,42.0,Male,1,4.0,0,2024,5,23,15,Thursday
TXN-11602,2024-05-23 16:25:25,Suburban Mall,Hot Coffee,Americano,1,3.5,3.5,Cash,59.0,Male,0,4.0,0,2024,5,23,16,Thursday
TXN-11603,2024-05-23 16:53:47,Financial District,Bakery & Pastry,Almond Croissant,2,4.25,8.5,Mobile Pay,66.0,Female,0,4.0,0,2024,5,23,16,Thursday
TXN-11604,2024-05-23 18:53:56,Suburban Mall,Hot Coffee,Cappuccino,2,4.5,9.0,Credit Card,25.0,Female,1,4.0,0,2024,5,23,18,Thursday
TXN-11605,2024-05-23 21:09:55,Downtown,Tea & Beverages,Earl Grey,1,3.25,3.25,Credit Card,45.0,Female,0,5.0,0,2024,5,23,21,Thursday
TXN-11606,2024-05-23 21:39:56,University Campus,Bakery & Pastry,Blueberry Scone,1,3.75,3.75,Credit Card,63.0,Female,0,4.0,0,2024,5,23,21,Thursday
TXN-11607,2024-05-23 21:44:55,Downtown,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,38.0,Female,0,3.0,0,2024,5,23,21,Thursday
TXN-11608,2024-05-23 23:39:42,Financial District,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Credit Card,40.0,Male,0,3.0,0,2024,5,23,23,Thursday
TXN-11609,2024-05-24 02:37:30,Downtown,Hot Coffee,Cappuccino,1,4.5,4.5,Credit Card,49.0,Female,0,5.0,0,2024,5,24,2,Friday
TXN-11610,2024-05-24 02:49:54,Downtown,Sandwiches & Wraps,Turkey & Cheese Sandwich,1,7.5,7.5,Mobile Pay,25.0,Male,0,3.0,0,2024,5,24,2,Friday
TXN-11611,2024-05-24 03:02:48,Financial District,Merchandise,Reusable Travel Mug,1,5.0,5.0,Cash,48.0,Male,0,2.0,0,2024,5,24,3,Friday
TXN-11612,2024-05-24 04:18:00,Downtown,Merchandise,Coffee Beans 250g,1,5.0,5.0,Mobile Pay,54.0,Female,1,4.0,0,2024,5,24,4,Friday
TXN-11613,2024-05-24 05:10:55,University Campus,Cold Coffee,Cold Brew,1,4.8,4.8,Cash,33.0,Male,0,2.0,0,2024,5,24,5,Friday
TXN-11614,2024-05-24 06:42:39,Downtown,Bakery & Pastry,Blueberry Scone,1,3.75,3.75,Credit Card,57.0,Female,1,5.0,0,2024,5,24,6,Friday
TXN-11615,2024-05-24 07:48:10,Financial District,Sandwiches & Wraps,Avocado Toast,3,8.25,24.75,Credit Card,59.0,Male,1,4.0,0,2024,5,24,7,Friday
TXN-11616,2024-05-24 08:11:42,Financial District,Bakery & Pastry,Butter Croissant,1,3.5,3.5,Mobile Pay,44.0,Male,0,3.0,0,2024,5,24,8,Friday
TXN-11617,2024-05-24 09:00:20,Downtown,Hot Coffee,Americano,1,3.5,3.5,Credit Card,57.0,Male,0,3.0,0,2024,5,24,9,Friday
TXN-11618,2024-05-24 12:12:39,Downtown,Sandwiches & Wraps,Avocado Toast,1,8.25,8.25,Credit Card,58.0,Male,1,4.0,0,2024,5,24,12,Friday
TXN-11619,2024-05-24 12:38:30,Financial District,Hot Coffee,Caffè Latte,1,4.75,4.75,Credit Card,35.0,Female,0,4.0,0,2024,5,24,12,Friday
TXN-11620,2024-05-24 17:07:27,Financial District,Cold Coffee,Frappuccino,2,5.5,11.0,Credit Card,52.0,Male,1,5.0,0,2024,5,24,17,Friday
TXN-11621,2024-05-24 17:23:53,Financial District,Hot Coffee,Caramel Macchiato,3,5.25,15.75,Mobile Pay,66.0,Male,1,4.0,0,2024,5,24,17,Friday
TXN-11622,2024-05-25 02:18:31,Financial District,Hot Coffee,Cappuccino,1,4.5,4.5,Credit Card,69.0,Male,0,4.0,1,2024,5,25,2,Saturday
TXN-11623,2024-05-25 05:20:42,Suburban Mall,Hot Coffee,Caffè Latte,3,4.75,14.25,Mobile Pay,32.0,Male,0,5.0,1,2024,5,25,5,Saturday
TXN-11624,2024-05-25 05:50:43,Downtown,Hot Coffee,Espresso,1,3.0,3.0,Mobile Pay,44.0,Male,0,4.0,1,2024,5,25,5,Saturday
TXN-11625,2024-05-25 09:22:13,Financial District,Cold Coffee,Cold Brew,1,4.8,4.8,Credit Card,34.0,Male,0,4.0,1,2024,5,25,9,Saturday
TXN-11626,2024-05-25 14:27:11,Airport Terminal,Bakery & Pastry,Almond Croissant,1,4.25,4.25,Credit Card,57.0,Female,0,4.0,1,2024,5,25,14,Saturday
TXN-11627,2024-05-25 15:00:06,Financial District,Cold Coffee,Frappuccino,2,5.5,11.0,Credit Card,19.0,Female,1,5.0,1,2024,5,25,15,Saturday
TXN-11628,2024-05-25 15:17:18,Suburban Mall,Tea & Beverages,Matcha Latte,1,5.0,5.0,Credit Card,66.0,Male,1,4.0,1,2024,5,25,15,Saturday
TXN-11629,2024-05-25 16:46:38,Financial District,Bakery & Pastry,Almond Croissant,1,4.25,4.25,Mobile Pay,67.0,Male,0,4.0,1,2024,5,25,16,Saturday
TXN-11630,2024-05-25 17:11:01,University Campus,Hot Coffee,Caffè Latte,2,4.75,9.5,Mobile Pay,48.0,Non-Binary,0,4.0,1,2024,5,25,17,Saturday
TXN-11631,2024-05-25 21:21:11,University Campus,Hot Coffee,Americano,1,3.5,3.5,Mobile Pay,54.0,Female,0,4.0,1,2024,5,25,21,Saturday
TXN-11632,2024-05-26 01:14:26,Financial District,Cold Coffee,Iced Americano,1,3.75,3.75,Credit Card,58.0,Female,1,3.0,1,2024,5,26,1,Sunday
TXN-11633,2024-05-26 08:19:48,Airport Terminal,Cold Coffee,Iced Latte,2,5.0,10.0,Mobile Pay,58.0,Male,1,4.0,1,2024,5,26,8,Sunday
TXN-11634,2024-05-26 09:30:37,Downtown,Tea & Beverages,Matcha Latte,1,5.0,5.0,Mobile Pay,51.0,Male,0,3.0,1,2024,5,26,9,Sunday
TXN-11635,2024-05-26 09:38:35,Downtown,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Credit Card,51.0,Male,1,1.0,1,2024,5,26,9,Sunday
TXN-11636,2024-05-26 11:56:12,University Campus,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Mobile Pay,68.0,Female,1,5.0,1,2024,5,26,11,Sunday
TXN-11637,2024-05-26 13:08:13,University Campus,Cold Coffee,Frappuccino,1,5.5,5.5,Credit Card,20.0,Female,1,4.0,1,2024,5,26,13,Sunday
TXN-11638,2024-05-26 20:43:13,Downtown,Cold Coffee,Iced Americano,1,3.75,3.75,Mobile Pay,34.0,Female,1,3.0,1,2024,5,26,20,Sunday
TXN-11639,2024-05-26 21:30:52,Downtown,Cold Coffee,Iced Americano,1,3.75,3.75,Mobile Pay,31.0,Female,0,4.0,1,2024,5,26,21,Sunday
TXN-11640,2024-05-27 01:43:55,Downtown,Hot Coffee,Caffè Latte,1,4.75,4.75,Credit Card,31.0,Prefer not to say,0,4.0,0,2024,5,27,1,Monday
TXN-11641,2024-05-27 04:07:09,Downtown,Hot Coffee,Cappuccino,1,4.5,4.5,Mobile Pay,63.0,Female,1,4.0,0,2024,5,27,4,Monday
TXN-11642,2024-05-27 05:07:22,University Campus,Tea & Beverages,Earl Grey,2,3.25,6.5,Credit Card,55.0,Female,1,2.0,0,2024,5,27,5,Monday
TXN-11643,2024-05-27 05:54:54,Financial District,Tea & Beverages,Chai Latte,4,4.5,18.0,Credit Card,52.0,Female,0,2.0,0,2024,5,27,5,Monday
TXN-11644,2024-05-27 16:46:26,Financial District,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Gift Card,18.0,Female,1,4.0,0,2024,5,27,16,Monday
TXN-11645,2024-05-27 18:22:56,Financial District,Hot Coffee,Cappuccino,1,4.5,4.5,Gift Card,65.0,Male,0,4.0,0,2024,5,27,18,Monday
TXN-11646,2024-05-27 19:15:22,Downtown,Bakery & Pastry,Chocolate Muffin,3,3.8,11.4,Credit Card,46.0,Female,0,3.0,0,2024,5,27,19,Monday
TXN-11647,2024-05-27 19:51:59,Downtown,Cold Coffee,Frappuccino,1,5.5,5.5,Credit Card,21.0,Female,0,4.0,0,2024,5,27,19,Monday
TXN-11648,2024-05-27 21:51:34,Suburban Mall,Cold Coffee,Iced Latte,1,5.0,5.0,Credit Card,43.0,Non-Binary,0,4.0,0,2024,5,27,21,Monday
TXN-11649,2024-05-27 22:52:27,Airport Terminal,Cold Coffee,Cold Brew,3,4.8,14.4,Credit Card,34.0,Female,1,4.0,0,2024,5,27,22,Monday
TXN-11650,2024-05-27 23:52:53,University Campus,Cold Coffee,Iced Latte,2,5.0,10.0,Mobile Pay,45.0,Male,0,5.0,0,2024,5,27,23,Monday
TXN-11651,2024-05-28 01:01:42,Downtown,Sandwiches & Wraps,Veggie Wrap,2,6.8,13.6,Gift Card,67.0,Female,1,5.0,0,2024,5,28,1,Tuesday
TXN-11652,2024-05-28 02:42:12,University Campus,Sandwiches & Wraps,Turkey & Cheese Sandwich,2,7.5,15.0,Mobile Pay,43.0,Male,1,3.0,0,2024,5,28,2,Tuesday
TXN-11653,2024-05-28 03:35:27,University Campus,Bakery & Pastry,Butter Croissant,1,3.5,3.5,Credit Card,25.0,Female,1,3.0,0,2024,5,28,3,Tuesday
TXN-11654,2024-05-28 05:30:49,University Campus,Tea & Beverages,Matcha Latte,1,5.0,5.0,Mobile Pay,51.0,Female,0,4.0,0,2024,5,28,5,Tuesday
TXN-11655,2024-05-28 06:43:36,Financial District,Hot Coffee,Espresso,1,3.0,3.0,Credit Card,35.0,Male,1,4.0,0,2024,5,28,6,Tuesday
TXN-11656,2024-05-28 12:19:55,Financial District,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Cash,48.0,Female,1,5.0,0,2024,5,28,12,Tuesday
TXN-11657,2024-05-28 12:45:07,Financial District,Tea & Beverages,Earl Grey,1,3.25,3.25,Cash,44.0,Male,0,4.0,0,2024,5,28,12,Tuesday
TXN-11658,2024-05-28 13:40:02,Downtown,Hot Coffee,Americano,2,3.5,7.0,Mobile Pay,33.0,Female,0,4.0,0,2024,5,28,13,Tuesday
TXN-11659,2024-05-28 14:30:20,Downtown,Hot Coffee,Caramel Macchiato,2,5.25,10.5,Credit Card,27.0,Male,1,5.0,0,2024,5,28,14,Tuesday
TXN-11660,2024-05-28 15:24:19,Downtown,Hot Coffee,Americano,1,3.5,3.5,Credit Card,57.0,Male,0,4.0,0,2024,5,28,15,Tuesday
TXN-11661,2024-05-28 22:22:13,Financial District,Hot Coffee,Caffè Latte,2,4.75,9.5,Credit Card,29.0,Female,1,3.0,0,2024,5,28,22,Tuesday
TXN-11662,2024-05-28 23:31:50,Suburban Mall,Bakery & Pastry,Blueberry Scone,2,3.75,7.5,Mobile Pay,39.0,Female,0,4.0,0,2024,5,28,23,Tuesday
TXN-11663,2024-05-29 02:10:24,Financial District,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,33.0,Male,1,3.0,0,2024,5,29,2,Wednesday
TXN-11664,2024-05-29 07:17:07,Downtown,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Credit Card,29.0,Male,0,1.0,0,2024,5,29,7,Wednesday
TXN-11665,2024-05-29 11:21:45,Airport Terminal,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Credit Card,28.0,Female,1,5.0,0,2024,5,29,11,Wednesday
TXN-11666,2024-05-29 12:26:36,Airport Terminal,Cold Coffee,Iced Latte,1,5.0,5.0,Mobile Pay,37.0,Male,0,3.0,0,2024,5,29,12,Wednesday
TXN-11667,2024-05-29 13:05:39,University Campus,Hot Coffee,Americano,1,3.5,3.5,Credit Card,68.0,Female,1,1.0,0,2024,5,29,13,Wednesday
TXN-11668,2024-05-29 14:28:18,Airport Terminal,Hot Coffee,Espresso,1,3.0,3.0,Cash,18.0,Female,1,5.0,0,2024,5,29,14,Wednesday
TXN-11669,2024-05-29 23:02:08,Financial District,Hot Coffee,Caffè Latte,1,4.75,4.75,Cash,44.0,Non-Binary,1,4.0,0,2024,5,29,23,Wednesday
TXN-11670,2024-05-30 01:41:04,Airport Terminal,Cold Coffee,Iced Americano,1,3.75,3.75,Cash,20.0,Male,1,3.0,0,2024,5,30,1,Thursday
TXN-11671,2024-05-30 02:31:45,Downtown,Sandwiches & Wraps,Turkey & Cheese Sandwich,3,7.5,22.5,Credit Card,29.0,Male,0,4.0,0,2024,5,30,2,Thursday
TXN-11672,2024-05-30 06:53:28,Financial District,Hot Coffee,Americano,1,3.5,3.5,Credit Card,47.0,Female,0,3.0,0,2024,5,30,6,Thursday
TXN-11673,2024-05-30 09:08:27,Downtown,Bakery & Pastry,Chocolate Muffin,2,3.8,7.6,Credit Card,26.0,Female,0,3.0,0,2024,5,30,9,Thursday
TXN-11674,2024-05-30 15:10:46,Downtown,Merchandise,Coffee Beans 250g,1,5.0,5.0,Credit Card,54.0,Male,0,5.0,0,2024,5,30,15,Thursday
TXN-11675,2024-05-30 17:06:13,Downtown,Sandwiches & Wraps,Turkey & Cheese Sandwich,1,7.5,7.5,Credit Card,18.0,Female,0,3.0,0,2024,5,30,17,Thursday
TXN-11676,2024-05-30 17:25:04,Suburban Mall,Hot Coffee,Americano,3,3.5,10.5,Mobile Pay,59.0,Female,0,4.0,0,2024,5,30,17,Thursday
TXN-11677,2024-05-30 19:34:28,University Campus,Hot Coffee,Cappuccino,1,4.5,4.5,Credit Card,66.0,Female,1,2.0,0,2024,5,30,19,Thursday
TXN-11678,2024-05-30 23:36:04,Suburban Mall,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Cash,21.0,Male,0,5.0,0,2024,5,30,23,Thursday
TXN-11679,2024-05-31 00:01:08,Downtown,Hot Coffee,Americano,2,3.5,7.0,Credit Card,32.0,Female,1,4.0,0,2024,5,31,0,Friday
TXN-11680,2024-05-31 00:44:24,University Campus,Cold Coffee,Cold Brew,1,4.8,4.8,Mobile Pay,68.0,Female,0,5.0,0,2024,5,31,0,Friday
TXN-11681,2024-05-31 03:46:47,Suburban Mall,Tea & Beverages,Green Tea,1,3.25,3.25,Mobile Pay,44.0,Male,0,4.0,0,2024,5,31,3,Friday
TXN-11682,2024-05-31 04:01:59,Financial District,Tea & Beverages,Chai Latte,1,4.5,4.5,Mobile Pay,25.0,Male,0,5.0,0,2024,5,31,4,Friday
TXN-11683,2024-05-31 04:09:18,Suburban Mall,Merchandise,Coffee Beans 250g,2,5.0,10.0,Cash,40.0,Female,0,5.0,0,2024,5,31,4,Friday
TXN-11684,2024-05-31 04:35:59,Downtown,Hot Coffee,Americano,1,3.5,3.5,Mobile Pay,32.0,Male,1,5.0,0,2024,5,31,4,Friday
TXN-11685,2024-05-31 07:14:42,Financial District,Hot Coffee,Espresso,1,3.0,3.0,Cash,44.0,Female,0,2.0,0,2024,5,31,7,Friday
TXN-11686,2024-05-31 09:49:42,Airport Terminal,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,48.0,Female,0,1.0,0,2024,5,31,9,Friday
TXN-11687,2024-05-31 09:52:38,Downtown,Cold Coffee,Iced Latte,1,5.0,5.0,Mobile Pay,56.0,Male,0,3.0,0,2024,5,31,9,Friday
TXN-11688,2024-05-31 11:31:51,Financial District,Hot Coffee,Caramel Macchiato,2,5.25,10.5,Credit Card,64.0,Female,0,3.0,0,2024,5,31,11,Friday
TXN-11689,2024-05-31 11:47:42,University Campus,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Credit Card,25.0,Female,0,5.0,0,2024,5,31,11,Friday
TXN-11690,2024-05-31 17:36:13,Suburban Mall,Hot Coffee,Americano,1,3.5,3.5,Credit Card,47.0,Male,0,4.0,0,2024,5,31,17,Friday
TXN-11691,2024-05-31 19:06:47,Downtown,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,43.0,Male,0,4.0,0,2024,5,31,19,Friday
TXN-11692,2024-05-31 20:02:18,Downtown,Cold Coffee,Iced Latte,2,5.0,10.0,Credit Card,35.0,Male,0,4.0,0,2024,5,31,20,Friday
TXN-11693,2024-05-31 20:12:18,Downtown,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,21.0,Female,0,3.0,0,2024,5,31,20,Friday
TXN-11694,2024-05-31 20:28:30,Suburban Mall,Hot Coffee,Cappuccino,2,4.5,9.0,Credit Card,64.0,Female,0,3.0,0,2024,5,31,20,Friday
TXN-11695,2024-05-31 20:56:36,Financial District,Merchandise,Reusable Travel Mug,2,5.0,10.0,Cash,60.0,Female,0,4.0,0,2024,5,31,20,Friday
TXN-11696,2024-05-31 21:26:11,Downtown,Tea & Beverages,Matcha Latte,1,5.0,5.0,Credit Card,39.0,Female,0,5.0,0,2024,5,31,21,Friday
TXN-11697,2024-05-31 22:11:03,Airport Terminal,Cold Coffee,Cold Brew,1,4.8,4.8,Mobile Pay,20.0,Female,1,4.0,0,2024,5,31,22,Friday
TXN-11698,2024-06-01 03:00:08,Financial District,Cold Coffee,Iced Americano,1,3.75,3.75,Credit Card,32.0,Male,0,4.0,1,2024,6,1,3,Saturday
TXN-11699,2024-06-01 06:36:47,Downtown,Bakery & Pastry,Butter Croissant,2,3.5,7.0,Cash,52.0,Female,0,4.0,1,2024,6,1,6,Saturday
TXN-11700,2024-06-01 15:07:57,Financial District,Tea & Beverages,Chai Latte,1,4.5,4.5,Cash,64.0,Female,1,5.0,1,2024,6,1,15,Saturday
TXN-11701,2024-06-01 16:05:24,Suburban Mall,Tea & Beverages,Earl Grey,1,3.25,3.25,Mobile Pay,55.0,Male,1,3.0,1,2024,6,1,16,Saturday
TXN-11702,2024-06-01 18:16:02,Downtown,Hot Coffee,Caffè Latte,2,4.75,9.5,Mobile Pay,50.0,Female,1,4.0,1,2024,6,1,18,Saturday
TXN-11703,2024-06-01 19:11:44,Downtown,Hot Coffee,Caffè Latte,1,4.75,4.75,Credit Card,31.0,Prefer not to say,0,2.0,1,2024,6,1,19,Saturday
TXN-11704,2024-06-01 23:34:08,University Campus,Bakery & Pastry,Blueberry Scone,1,3.75,3.75,Gift Card,65.0,Female,1,4.0,1,2024,6,1,23,Saturday
TXN-11705,2024-06-02 02:29:35,Financial District,Cold Coffee,Cold Brew,1,4.8,4.8,Cash,18.0,Male,0,4.0,1,2024,6,2,2,Sunday
TXN-11706,2024-06-02 03:17:35,Financial District,Tea & Beverages,Matcha Latte,1,5.0,5.0,Cash,66.0,Male,0,5.0,1,2024,6,2,3,Sunday
